"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000069273, 0, 0, 0}","{0, 1.0000000000058697, 0, 0}","{0, 0, 1.0000000000058697, 0}","{0, 0, 0, 1.0000000000048122}"
"{0.9076802875701451, 0.16231345369925787 + 0.02050993079407422*I, 0.16231345369925787 - 0.02050993079407422*I, 0.10010303108883556}","{0.19305880199154546 + 0.022318795012216446*I, -0.02176076877759532 - 0.21822201020911372*I, 0.077624178552709 + 0.007123973914339279*I, -0.21095267535678883 - 0.0389256669433315*I}","{0.19305880199154546 - 0.022318795012216446*I, 0.077624178552709 - 0.007123973914339279*I, -0.02176076877759532 + 0.21822201020911372*I, -0.21095267535678883 + 0.0389256669433315*I}","{0.09231971243199348, -0.16231345369654018 - 0.02050993079832871*I, -0.16231345369654018 + 0.02050993079832871*I, 0.8998969689130485}"
"{0.9048709670751551, 0.17747148464870427 + 0.0042940976783332405*I, 0.17747148464870427 - 0.0042940976783332405*I, 0.10485314149748676}","{0.20475552575558084 + 0.004233645357954018*I, -0.12399901265090138 - 0.0835511392948225*I, 0.08154836498931398 + 0.0039925150236726145*I, -0.22524394463799224 - 0.00696645378582606*I}","{0.20475552575558084 - 0.004233645357954018*I, 0.08154836498931398 - 0.0039925150236726145*I, -0.12399901265090138 + 0.0835511392948225*I, -0.22524394463799224 + 0.00696645378582606*I}","{0.09512903292831386, -0.17747148465190224 - 0.004294097680199879*I, -0.17747148465190224 + 0.004294097680199879*I, 0.8951468585086189}"
"{0.9061313150513979, 0.17734798250923545 - 0.016177225406744624*I, 0.17734798250923545 + 0.016177225406744624*I, 0.10293578357695217}","{0.19992544627072623 - 0.01598394963619754*I, -0.10168129431444592 + 0.07586380064062388*I, 0.08025227764322497 + 0.002094050923704886*I, -0.21408350248601787 + 0.02436032419964565*I}","{0.19992544627072623 + 0.01598394963619754*I, 0.08025227764322497 - 0.002094050923704886*I, -0.10168129431444592 - 0.07586380064062388*I, -0.21408350248601787 - 0.02436032419964565*I}","{0.0938686849567181, -0.17734798251028389 + 0.016177225407248384*I, -0.17734798251028389 - 0.016177225407248384*I, 0.8970642164251194}"
"{0.9105118214396979, 0.16415390060022178 - 0.028545217615645102*I, 0.16415390060022178 + 0.028545217615645102*I, 0.09632169188335332}","{0.18232495416857097 - 0.0251711726216966*I, 0.021139253564600488 + 0.16655425131868767*I, 0.07513173813069973 + 0.0024276911412359605*I, -0.18610317803374082 + 0.03793603369928994*I}","{0.18232495416857097 + 0.0251711726216966*I, 0.07513173813069973 - 0.0024276911412359605*I, 0.021139253564600488 - 0.16655425131868767*I, -0.18610317803374082 - 0.03793603369928994*I}","{0.08948817856364251, -0.1641539005981506 + 0.02854521761673901*I, -0.1641539005981506 - 0.02854521761673901*I, 0.9036783081209767}"
"{0.9150368446434208, 0.14736827361416116 - 0.0262868796217885*I, 0.14736827361416116 + 0.0262868796217885*I, 0.0893219424506167}","{0.1632733566837094 - 0.01728055070932051*I, 0.16423414187991234 + 0.1432546570380061*I, 0.06966795064821786 + 0.004722257642938427*I, -0.15847656934211304 + 0.028589079895249073*I}","{0.1632733566837094 + 0.01728055070932051*I, 0.06966795064821786 - 0.004722257642938427*I, 0.16423414187991234 - 0.1432546570380061*I, -0.15847656934211304 - 0.028589079895249073*I}","{0.08496315535718818, -0.1473682736106579 + 0.026286879619409093*I, -0.1473682736106579 - 0.026286879619409093*I, 0.9106780575524508}"
"{0.9165414628841348, 0.13759078774967867 - 0.011879248632411143*I, 0.13759078774967867 + 0.011879248632411143*I, 0.08587909426842263}","{0.1542439199009683 + 0.0036115286562587896*I, 0.24469001701065837 + 0.029886556747930546*I, 0.06729964580621509 + 0.007717274714020149*I, -0.14561421369648567 + 0.004563475278478177*I}","{0.1542439199009683 - 0.0036115286562587896*I, 0.06729964580621509 - 0.007717274714020149*I, 0.24469001701065837 - 0.029886556747930546*I, -0.14561421369648567 - 0.004563475278478177*I}","{0.0834585371201452, -0.13759078774513966 + 0.011879248629948476*I, -0.13759078774513966 - 0.011879248629948476*I, 0.9141209057297803}"
"{0.9134469231999837, 0.1405545547216771 + 0.005572599993807264*I, 0.1405545547216771 - 0.005572599993807264*I, 0.08749766485784076}","{0.16043877139868856 + 0.026676533624158248*I, 0.22334271924505594 - 0.1040750129536898*I, 0.06959010222703173 + 0.010137200077905542*I, -0.15171919031942277 - 0.01958779501946224*I}","{0.16043877139868856 - 0.026676533624158248*I, 0.06959010222703173 - 0.010137200077905542*I, 0.22334271924505594 + 0.1040750129536898*I, -0.15171919031942277 + 0.01958779501946224*I}","{0.0865530768032092, -0.14055455471753997 - 0.005572599995747085*I, -0.14055455471753997 + 0.005572599995747085*I, 0.9125023351434247}"
"{0.906486768872168, 0.15468016432905562 + 0.015879264833239475*I, 0.15468016432905562 - 0.015879264833239475*I, 0.09291032970473803}","{0.17907123968711913 + 0.04067133691186833*I, 0.11738223042725718 - 0.18707280699833262*I, 0.07563523565226404 + 0.011415921022074017*I, -0.17112901454950585 - 0.03194736685415813*I}","{0.17907123968711913 - 0.04067133691186833*I, 0.07563523565226404 - 0.011415921022074017*I, 0.11738223042725718 + 0.18707280699833262*I, -0.17112901454950585 + 0.03194736685415813*I}","{0.09351323112941042, -0.1546801643288106 - 0.01587926483517354*I, -0.1546801643288106 + 0.01587926483517354*I, 0.9070896703033671}"
"{0.8982375276437247, 0.17263871966421535 + 0.012919986733814158*I, 0.17263871966421535 - 0.012919986733814158*I, 0.09917034554184848}","{0.20183698448869092 + 0.039015209555314755*I, -0.017278923127400817 - 0.17912340929137316*I, 0.082711331405302 + 0.011625942961430866*I, -0.19343667798022518 - 0.027965947949844968*I}","{0.20183698448869092 - 0.039015209555314755*I, 0.082711331405302 - 0.011625942961430866*I, -0.017278923127400817 + 0.17912340929137316*I, -0.19343667798022518 + 0.027965947949844968*I}","{0.10176247236175766, -0.1726387196628574 - 0.01291998673629477*I, -0.1726387196628574 + 0.01291998673629477*I, 0.9008296544612515}"
"{0.8919248215100312, 0.18527260732717288 - 0.002793384445136297*I, 0.18527260732717288 + 0.002793384445136297*I, 0.10318601233045414}","{0.21894786259695787 + 0.021917274928016293*I, -0.11503481143258859 - 0.08452395573551731*I, 0.0875836909989507 + 0.011020729471777435*I, -0.20846939254724506 - 0.01051048379005925*I}","{0.21894786259695787 - 0.021917274928016293*I, 0.0875836909989507 - 0.011020729471777435*I, -0.11503481143258859 + 0.08452395573551731*I, -0.20846939254724506 + 0.01051048379005925*I}","{0.10807517849520051, -0.18527260732339998 + 0.002793384442876596*I, -0.18527260732339998 - 0.002793384442876596*I, 0.8968139876762181}"
"{0.8900712302574258, 0.185909637120373 - 0.024587827907796157*I, 0.185909637120373 + 0.024587827907796157*I, 0.10302852910518764}","{0.22301769926468784 - 0.0040564577485471594*I, -0.12828822012155452 + 0.052760709199567116*I, 0.08791526323474248 + 0.009875847959553541*I, -0.2096628059139265 + 0.012042532243821156*I}","{0.22301769926468784 + 0.0040564577485471594*I, 0.08791526323474248 - 0.009875847959553541*I, -0.12828822012155452 - 0.052760709199567116*I, -0.2096628059139265 - 0.012042532243821156*I}","{0.10992876974675865, -0.1859096371148461 + 0.02458782790384961*I, -0.1859096371148461 - 0.02458782790384961*I, 0.8969714708946851}"
"{0.8934504005077977, 0.17349910076606984 - 0.04271837039959013*I, 0.17349910076606984 + 0.04271837039959013*I, 0.09875689911647278}","{0.21215260825724813 - 0.028599157696679565*I, -0.04868116011232323 + 0.167870975165258*I, 0.08334023393670775 + 0.008619423391569524*I, -0.1968200799284738 + 0.028864142231969564*I}","{0.21215260825724813 + 0.028599157696679565*I, 0.08334023393670775 - 0.008619423391569524*I, -0.04868116011232323 - 0.167870975165258*I, -0.1968200799284738 - 0.028864142231969564*I}","{0.10654959949732606, -0.1734991007618244 + 0.0427183703947435*I, -0.1734991007618244 - 0.0427183703947435*I, 0.9012431008783157}"
"{0.9007666068737384, 0.1532180913146788 - 0.048997258294731866*I, 0.1532180913146788 + 0.048997258294731866*I, 0.09242533527261806}","{0.19106523865626002 - 0.0421685364592735*I, 0.0866704076154199 + 0.205856113919905*I, 0.07569872087706124 + 0.007699452714219773*I, -0.1770889487152374 + 0.03183615260032878*I}","{0.19106523865626002 + 0.0421685364592735*I, 0.07569872087706124 - 0.007699452714219773*I, 0.0866704076154199 - 0.205856113919905*I, -0.1770889487152374 - 0.03183615260032878*I}","{0.09923339313374768, -0.15321809131396114 + 0.048997258291471696*I, -0.15321809131396114 - 0.048997258291471696*I, 0.9075746647292088}"
"{0.9092888754141584, 0.1339126535343974 - 0.04081754684964792*I, 0.1339126535343974 + 0.04081754684964792*I, 0.08697886506451448}","{0.16879150433116505 - 0.04055263554639712*I, 0.21363363065138186 + 0.15139860919651424*I, 0.06810932129851266 + 0.007147064403185169*I, -0.16119430464554702 + 0.020758321738997783*I}","{0.16879150433116505 + 0.04055263554639712*I, 0.06810932129851266 - 0.007147064403185169*I, 0.21363363065138186 - 0.15139860919651424*I, -0.16119430464554702 - 0.020758321738997783*I}","{0.0907111245949484, -0.1339126535362637 + 0.04081754684926941*I, -0.1339126535362637 - 0.04081754684926941*I, 0.9130211349346514}"
"{0.9161432049042758, 0.12358800550478265 - 0.022139740269651452*I, 0.12358800550478265 + 0.022139740269651452*I, 0.08454614404751234}","{0.1537906528894289 - 0.026419177701626138*I, 0.2774130276065696 + 0.03542762040726621*I, 0.06333591194081484 + 0.006543721611718742*I, -0.15611233687659304 + 0.0033697458101072933*I}","{0.1537906528894289 + 0.026419177701626138*I, 0.06333591194081484 - 0.006543721611718742*I, 0.2774130276065696 - 0.03542762040726621*I, -0.15611233687659304 - 0.0033697458101072933*I}","{0.08385679510337256, -0.12358800550488375 + 0.022139740270412087*I, -0.12358800550488375 - 0.022139740270412087*I, 0.915453855951422}"
"{0.9194857040780928, 0.12577097322183306 - 0.0008898630829815794*I, 0.12577097322183306 + 0.0008898630829815794*I, 0.08542034686204796}","{0.1499716407680916 - 0.006719760154296501*I, 0.259877077063796 - 0.0882157330593756*I, 0.06257538347316158 + 0.005692197218474017*I, -0.16093965787790337 - 0.011053418304601331*I}","{0.1499716407680916 + 0.006719760154296501*I, 0.06257538347316158 - 0.005692197218474017*I, 0.259877077063796 + 0.0882157330593756*I, -0.16093965787790337 + 0.011053418304601331*I}","{0.08051429592812684, -0.12577097322070582 + 0.0008898630824992412*I, -0.12577097322070582 - 0.0008898630824992412*I, 0.914579653142215}"
"{0.9189428214991783, 0.1387933281370933 + 0.015035335022851946*I, 0.1387933281370933 - 0.015035335022851946*I, 0.08846135761780467}","{0.15640827908982624 + 0.011377609715876553*I, 0.1778564593432502 - 0.17393021555555693*I, 0.06537715239090172 + 0.005131893541218147*I, -0.1701789775724625 - 0.018062047073941837*I}","{0.15640827908982624 - 0.011377609715876553*I, 0.06537715239090172 - 0.005131893541218147*I, 0.1778564593432502 + 0.17393021555555693*I, -0.1701789775724625 + 0.018062047073941837*I}","{0.08105717850452658, -0.13879332813777026 - 0.015035335025238752*I, -0.13879332813777026 + 0.015035335025238752*I, 0.9115386423856773}"
"{0.915395132036346, 0.15738319456314215 + 0.020475056870419464*I, 0.15738319456314215 - 0.020475056870419464*I, 0.09217058819195167}","{0.16943086620318532 + 0.02263923419282817*I, 0.06414839475304587 - 0.19683752973883992*I, 0.07028773369783126 + 0.005630457746251001*I, -0.17960040844774455 - 0.017959583656623652*I}","{0.16943086620318532 - 0.02263923419282817*I, 0.07028773369783126 - 0.005630457746251001*I, 0.06414839475304587 + 0.19683752973883992*I, -0.17960040844774455 + 0.017959583656623652*I}","{0.08460486796776867, -0.1573831945607922 - 0.020475056872017526*I, -0.1573831945607922 + 0.020475056872017526*I, 0.9078294118128739}"
"{0.9105464763191576, 0.17462481790317377 + 0.01400709007907358*I, 0.17462481790317377 - 0.01400709007907358*I, 0.09524556310672672}","{0.18394535839749893 + 0.024115001751063687*I, -0.0431234618652068 - 0.14917986736070993*I, 0.07543817741630798 + 0.007228056487925797*I, -0.18725128583439332 - 0.011847427754515508*I}","{0.18394535839749893 - 0.024115001751063687*I, 0.07543817741630798 - 0.007228056487925797*I, -0.0431234618652068 + 0.14917986736070993*I, -0.18725128583439332 + 0.011847427754515508*I}","{0.08945352368564663, -0.1746248178987409 - 0.01400709008062426*I, -0.1746248178987409 + 0.01400709008062426*I, 0.9047544369014915}"
"{0.9063916287680196, 0.18377163051755468 - 0.0015466419167043848*I, 0.18377163051755468 + 0.0015466419167043848*I, 0.09658540447642103}","{0.19384799984983658 + 0.016123174740877332*I, -0.10149034776359309 - 0.04285769383351194*I, 0.07899599187068783 + 0.009147279671193212*I, -0.1904234517604121 - 0.000997871209563424*I}","{0.19384799984983658 - 0.016123174740877332*I, 0.07899599187068783 - 0.009147279671193212*I, -0.10149034776359309 + 0.04285769383351194*I, -0.1904234517604121 + 0.000997871209563424*I}","{0.0936083712348606, -0.18377163051507428 + 0.0015466419172807232*I, -0.18377163051507428 - 0.0015466419172807232*I, 0.9034145955308783}"
"{0.9044017352310958, 0.18078617916437567 - 0.01919593098984271*I, 0.18078617916437567 + 0.01919593098984271*I, 0.09562297001334355}","{0.19412957053668034 + 0.003695115011303079*I, -0.07705040890687506 + 0.08042996315940946*I, 0.07987101061141802 + 0.010664362323797137*I, -0.18573167825047482 + 0.010036532256756684*I}","{0.19412957053668034 - 0.003695115011303079*I, 0.07987101061141802 - 0.010664362323797137*I, -0.07705040890687506 - 0.08042996315940946*I, -0.18573167825047482 - 0.010036532256756684*I}","{0.09559826477229191, -0.18078617916331868 + 0.01919593098634868*I, -0.18078617916331868 - 0.01919593098634868*I, 0.9043770299938337}"
"{0.904645248736107, 0.16714660558237812 - 0.03012496317329422*I, 0.16714660558237812 + 0.03012496317329422*I, 0.09308722526127147}","{0.18476279271371238 - 0.004769102296615715*I, 0.027374849702400422 + 0.1568671041584996*I, 0.07848196093819518 + 0.011708668243602905*I, -0.17398954948052586 + 0.013418283723782176*I}","{0.18476279271371238 + 0.004769102296615715*I, 0.07848196093819518 - 0.011708668243602905*I, 0.027374849702400422 - 0.1568671041584996*I, -0.17398954948052586 - 0.013418283723782176*I}","{0.09535475127094077, -0.1671466055824562 + 0.03012496316825139*I, -0.1671466055824562 - 0.03012496316825139*I, 0.9069127747395691}"
"{0.9055920289362289, 0.1503352726519653 - 0.028487696311957147*I, 0.1503352726519653 + 0.028487696311957147*I, 0.091120099434394}","{0.17240384554122387 - 0.0027337668387315377*I, 0.15837630844843809 + 0.13760953864486375*I, 0.07674078426744249 + 0.012482889288411327*I, -0.16305065591223006 + 0.004173916072011671*I}","{0.17240384554122387 + 0.0027337668387315377*I, 0.07674078426744249 - 0.012482889288411327*I, 0.15837630844843809 - 0.13760953864486375*I, -0.16305065591223006 - 0.004173916072011671*I}","{0.09440797106671067, -0.15033527265025964 + 0.028487696308529986*I, -0.15033527265025964 - 0.028487696308529986*I, 0.9088799005706166}"
"{0.905060696083708, 0.14021790854440483 - 0.015615064598052354*I, 0.14021790854440483 + 0.015615064598052354*I, 0.09200097518807897}","{0.16681234110096738 + 0.009195867901892148*I, 0.23772476226020287 + 0.028230384683507803*I, 0.0768533372246165 + 0.012809181460940393*I, -0.16308896681277996 - 0.013518939541406982*I}","{0.16681234110096738 - 0.009195867901892148*I, 0.0768533372246165 - 0.012809181460940393*I, 0.23772476226020287 - 0.028230384683507803*I, -0.16308896681277996 + 0.013518939541406982*I}","{0.09493930391992562, -0.14021790853958127 + 0.015615064594441102*I, -0.14021790853958127 - 0.015615064594441102*I, 0.9079990248213159}"
"{0.901789943884131, 0.1430610277825907 + 0.00007730361444072652*I, 0.1430610277825907 - 0.00007730361444072652*I, 0.09627889690393872}","{0.17405790195868567 + 0.022901670641576617*I, 0.21388246203780212 - 0.10749495418399732*I, 0.07968011182098789 + 0.01216989950004915*I, -0.1778195316842317 - 0.02750293661315283*I}","{0.17405790195868567 - 0.022901670641576617*I, 0.07968011182098789 - 0.01216989950004915*I, 0.21388246203780212 + 0.10749495418399732*I, -0.1778195316842317 + 0.02750293661315283*I}","{0.0982100561203437, -0.1430610277773057 - 0.00007730361928782667*I, -0.1430610277773057 + 0.00007730361928782667*I, 0.9037211030996981}"
"{0.8964802287476301, 0.15740462018538642 + 0.008047381362561026*I, 0.15740462018538642 - 0.008047381362561026*I, 0.10196564420511171}","{0.19194099058362 + 0.028078933455608954*I, 0.09820725240323153 - 0.18695425875849064*I, 0.08395163167950569 + 0.010404785349141726*I, -0.20020602189026565 - 0.026280500439096563*I}","{0.19194099058362 - 0.028078933455608954*I, 0.08395163167950569 - 0.010404785349141726*I, 0.09820725240323153 + 0.18695425875849064*I, -0.20020602189026565 + 0.026280500439096563*I}","{0.10351977125467389, -0.15740462018399257 - 0.008047381365984256*I, -0.15740462018399257 + 0.008047381365984256*I, 0.898034355794991}"
"{0.8915173476707137, 0.17480713971041123 + 0.0021282580009971477*I, 0.17480713971041123 - 0.0021282580009971477*I, 0.10560010964360078}","{0.2112211011495269 + 0.01916873024894926*I, -0.04227339751773183 - 0.16124005052601986*I, 0.08698220901111092 + 0.008173695235503355*I, -0.2168371483233711 - 0.007582455842275158*I}","{0.2112211011495269 - 0.01916873024894926*I, 0.08698220901111092 - 0.008173695235503355*I, -0.04227339751773183 + 0.16124005052601986*I, -0.2168371483233711 + 0.007582455842275158*I}","{0.10848265233153376, -0.1748071397111902 - 0.0021282580013993746*I, -0.1748071397111902 + 0.0021282580013993746*I, 0.8943998903593464}"
"{0.8895906949668551, 0.18484920085950302 - 0.015788852457604946*I, 0.18484920085950302 + 0.015788852457604946*I, 0.10438597734597811}","{0.22140148095355056 - 0.0011848581952715875*I, -0.12723267858572024 - 0.04290526131601193*I, 0.0863284173696125 + 0.006586963706440163*I, -0.21686108815373278 + 0.02012375142033719*I}","{0.22140148095355056 + 0.0011848581952715875*I, 0.0863284173696125 - 0.006586963706440163*I, -0.12723267858572024 + 0.04290526131601193*I, -0.21686108815373278 - 0.02012375142033719*I}","{0.11040930503389348, -0.18484920085718987 + 0.015788852460731403*I, -0.18484920085718987 - 0.015788852460731403*I, 0.895614022658511}"
