"\varepsilon","J_{xy}","promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choi"
4.3,0.5,0.602563
4.3,0.4,0.6305
4.3,0.3,0.666058
4.3,0.2,0.670219
4.3,0.1,0.803484
4.3,0.,0.832493
0.,4.4,0.297008
0.1,4.4,0.29673
0.2,4.4,0.296199
0.3,4.4,0.295714
0.4,4.4,0.29529
0.5,4.4,0.294613
0.6,4.4,0.294292
0.7,4.4,0.293844
0.8,4.4,0.293376
0.9,4.4,0.292905
1.,4.4,0.292409
1.1,4.4,0.292093
1.2,4.4,0.291853
1.3,4.4,0.291918
1.4,4.4,0.291906
1.5,4.4,0.292015
1.6,4.4,0.292262
1.7,4.4,0.292616
1.8,4.4,0.293056
1.9,4.4,0.293464
2.,4.4,0.293813
2.1,4.4,0.294179
2.2,4.4,0.294287
2.3,4.4,0.294358
2.4,4.4,0.2944
2.5,4.4,0.294531
2.6,4.4,0.295107
2.7,4.4,0.295555
2.8,4.4,0.295905
2.9,4.4,0.296158
3.,4.4,0.296295
3.1,4.4,0.296829
3.2,4.4,0.297346
3.3,4.4,0.29774
3.4,4.4,0.297743
3.5,4.4,0.298311
3.6,4.4,0.299191
3.7,4.4,0.299352
3.8,4.4,0.299767
3.9,4.4,0.299679
4.,4.4,0.300342
4.1,4.4,0.300793
4.2,4.4,0.301469
4.3,4.4,0.301934
4.4,4.4,0.302318
4.4,4.3,0.302318
4.4,4.2,0.303446
4.4,4.1,0.303408
4.4,4.,0.303775
4.4,3.9,0.303351
4.4,3.8,0.302916
4.4,3.7,0.30475
4.4,3.6,0.305538
4.4,3.5,0.306525
4.4,3.4,0.307901
4.4,3.3,0.308665
4.4,3.2,0.309919
4.4,3.1,0.310759
4.4,3.,0.311559
4.4,2.9,0.312524
4.4,2.8,0.314229
4.4,2.7,0.315595
4.4,2.6,0.318722
4.4,2.5,0.320474
4.4,2.4,0.3242
4.4,2.3,0.328988
4.4,2.2,0.334529
4.4,2.1,0.340417
4.4,2.,0.345889
4.4,1.9,0.357195
4.4,1.8,0.366719
4.4,1.7,0.373776
4.4,1.6,0.379585
4.4,1.5,0.38498
4.4,1.4,0.392584
4.4,1.3,0.405736
4.4,1.2,0.423694
4.4,1.1,0.445061
4.4,1.,0.479386
4.4,0.9,0.509793
4.4,0.8,0.535181
4.4,0.7,0.554085
4.4,0.6,0.578962
4.4,0.5,0.603367
4.4,0.4,0.631011
4.4,0.3,0.66626
4.4,0.2,0.67021
4.4,0.1,0.80347
4.4,0.,0.832493
0.,4.5,0.296968
0.1,4.5,0.296736
0.2,4.5,0.296242
0.3,4.5,0.295793
0.4,4.5,0.29543
0.5,4.5,0.294713
0.6,4.5,0.294297
0.7,4.5,0.293956
0.8,4.5,0.293484
0.9,4.5,0.29301
1.,4.5,0.292544
1.1,4.5,0.292148
1.2,4.5,0.291947
1.3,4.5,0.291923
1.4,4.5,0.291974
1.5,4.5,0.292006
1.6,4.5,0.292293
1.7,4.5,0.292602
1.8,4.5,0.292882
1.9,4.5,0.293418
2.,4.5,0.293748
2.1,4.5,0.294161
2.2,4.5,0.294388
2.3,4.5,0.294383
2.4,4.5,0.294568
2.5,4.5,0.294652
2.6,4.5,0.294885
2.7,4.5,0.295312
2.8,4.5,0.295693
2.9,4.5,0.296086
3.,4.5,0.296197
3.1,4.5,0.296405
3.2,4.5,0.296855
3.3,4.5,0.297615
3.4,4.5,0.297793
3.5,4.5,0.29789
3.6,4.5,0.298531
3.7,4.5,0.299329
3.8,4.5,0.299508
3.9,4.5,0.300003
4.,4.5,0.299943
4.1,4.5,0.300508
4.2,4.5,0.300996
4.3,4.5,0.301495
4.4,4.5,0.301784
4.5,4.5,0.302151
4.5,4.4,0.302678
4.5,4.3,0.303367
4.5,4.2,0.303769
4.5,4.1,0.303772
4.5,4.,0.303319
4.5,3.9,0.303142
4.5,3.8,0.304474
4.5,3.7,0.305491
4.5,3.6,0.306211
4.5,3.5,0.307807
4.5,3.4,0.308525
4.5,3.3,0.309423
4.5,3.2,0.31059
4.5,3.1,0.311487
4.5,3.,0.312027
4.5,2.9,0.313411
4.5,2.8,0.314454
4.5,2.7,0.317557
4.5,2.6,0.319675
4.5,2.5,0.321819
4.5,2.4,0.325673
4.5,2.3,0.330404
4.5,2.2,0.335841
4.5,2.1,0.342242
4.5,2.,0.348071
4.5,1.9,0.359639
4.5,1.8,0.369027
4.5,1.7,0.376044
4.5,1.6,0.382003
4.5,1.5,0.387346
4.5,1.4,0.394877
4.5,1.3,0.408144
4.5,1.2,0.426558
4.5,1.1,0.44821
4.5,1.,0.482139
4.5,0.9,0.511952
4.5,0.8,0.536811
4.5,0.7,0.555494
4.5,0.6,0.580016
4.5,0.5,0.604117
4.5,0.4,0.631487
4.5,0.3,0.666446
4.5,0.2,0.670202
4.5,0.1,0.803456
4.5,0.,0.832493
0.,4.6,0.296976
0.1,4.6,0.296772
0.2,4.6,0.296289
0.3,4.6,0.295775
0.4,4.6,0.295355
0.5,4.6,0.294673
0.6,4.6,0.294276
0.7,4.6,0.293998
0.8,4.6,0.293554
0.9,4.6,0.2931
1.,4.6,0.292641
1.1,4.6,0.292229
1.2,4.6,0.292009
1.3,4.6,0.291968
1.4,4.6,0.292105
1.5,4.6,0.292007
1.6,4.6,0.292226
1.7,4.6,0.292509
1.8,4.6,0.292792
1.9,4.6,0.293249
2.,4.6,0.293648
2.1,4.6,0.294086
2.2,4.6,0.294405
2.3,4.6,0.294465
2.4,4.6,0.294521
2.5,4.6,0.294691
2.6,4.6,0.294709
2.7,4.6,0.295123
2.8,4.6,0.295609
2.9,4.6,0.295891
3.,4.6,0.29621
3.1,4.6,0.296254
3.2,4.6,0.29664
3.3,4.6,0.296986
3.4,4.6,0.297689
3.5,4.6,0.297751
3.6,4.6,0.298103
3.7,4.6,0.299007
3.8,4.6,0.299495
3.9,4.6,0.299715
4.,4.6,0.300195
4.1,4.6,0.300169
4.2,4.6,0.3005
4.3,4.6,0.301183
4.4,4.6,0.30172
4.5,4.6,0.301934
4.6,4.6,0.302136
4.6,4.5,0.302733
4.6,4.4,0.303397
4.6,4.3,0.303958
4.6,4.2,0.303788
4.6,4.1,0.303346
4.6,4.,0.303226
4.6,3.9,0.304335
4.6,3.8,0.305358
4.6,3.7,0.306008
4.6,3.6,0.307602
4.6,3.5,0.308592
4.6,3.4,0.309469
4.6,3.3,0.310123
4.6,3.2,0.311118
4.6,3.1,0.311684
4.6,3.,0.313068
4.6,2.9,0.313875
4.6,2.8,0.316304
4.6,2.7,0.318618
4.6,2.6,0.320244
4.6,2.5,0.323124
4.6,2.4,0.326983
4.6,2.3,0.331777
4.6,2.2,0.337438
4.6,2.1,0.344004
4.6,2.,0.350233
4.6,1.9,0.362073
4.6,1.8,0.371312
4.6,1.7,0.378327
4.6,1.6,0.38441
4.6,1.5,0.389685
4.6,1.4,0.397135
4.6,1.3,0.41051
4.6,1.2,0.429367
4.6,1.1,0.45127
4.6,1.,0.484791
4.6,0.9,0.514026
4.6,0.8,0.538353
4.6,0.7,0.556823
4.6,0.6,0.581002
4.6,0.5,0.604818
4.6,0.4,0.63193
4.6,0.3,0.666619
4.6,0.2,0.670194
4.6,0.1,0.803444
4.6,0.,0.832493
0.,4.7,0.296971
0.1,4.7,0.296797
0.2,4.7,0.296352
0.3,4.7,0.295838
0.4,4.7,0.295378
0.5,4.7,0.294679
0.6,4.7,0.294187
0.7,4.7,0.293897
0.8,4.7,0.293512
0.9,4.7,0.293097
1.,4.7,0.292646
1.1,4.7,0.292266
1.2,4.7,0.292044
1.3,4.7,0.291994
1.4,4.7,0.29216
1.5,4.7,0.292115
1.6,4.7,0.29222
1.7,4.7,0.292431
1.8,4.7,0.292764
1.9,4.7,0.293091
2.,4.7,0.293563
2.1,4.7,0.293958
2.2,4.7,0.294407
2.3,4.7,0.294566
2.4,4.7,0.294587
2.5,4.7,0.294758
2.6,4.7,0.29488
2.7,4.7,0.294927
2.8,4.7,0.295313
2.9,4.7,0.295753
3.,4.7,0.296086
3.1,4.7,0.296324
3.2,4.7,0.296322
3.3,4.7,0.296818
3.4,4.7,0.297302
3.5,4.7,0.297892
3.6,4.7,0.29777
3.7,4.7,0.298245
3.8,4.7,0.299276
3.9,4.7,0.299549
4.,4.7,0.299798
4.1,4.7,0.300264
4.2,4.7,0.300318
4.3,4.7,0.300493
4.4,4.7,0.301208
4.5,4.7,0.301735
4.6,4.7,0.301986
4.7,4.7,0.302168
4.7,4.6,0.302647
4.7,4.5,0.303505
4.7,4.4,0.303905
4.7,4.3,0.303955
4.7,4.2,0.303255
4.7,4.1,0.303496
4.7,4.,0.303918
4.7,3.9,0.305494
4.7,3.8,0.305545
4.7,3.7,0.307512
4.7,3.6,0.3083
4.7,3.5,0.308962
4.7,3.4,0.309832
4.7,3.3,0.310539
4.7,3.2,0.311589
4.7,3.1,0.312908
4.7,3.,0.313587
4.7,2.9,0.314544
4.7,2.8,0.317296
4.7,2.7,0.319265
4.7,2.6,0.321675
4.7,2.5,0.324267
4.7,2.4,0.328284
4.7,2.3,0.332958
4.7,2.2,0.339004
4.7,2.1,0.345853
4.7,2.,0.352425
4.7,1.9,0.364478
4.7,1.8,0.373575
4.7,1.7,0.38062
4.7,1.6,0.386798
4.7,1.5,0.391992
4.7,1.4,0.399357
4.7,1.3,0.412837
4.7,1.2,0.43212
4.7,1.1,0.454244
4.7,1.,0.487345
4.7,0.9,0.51602
4.7,0.8,0.539816
4.7,0.7,0.558078
4.7,0.6,0.581927
4.7,0.5,0.605474
4.7,0.4,0.632343
4.7,0.3,0.666779
4.7,0.2,0.670187
4.7,0.1,0.803432
4.7,0.,0.832493
0.,4.8,0.296976
0.1,4.8,0.296804
0.2,4.8,0.296355
0.3,4.8,0.2958
0.4,4.8,0.295344
0.5,4.8,0.29468
0.6,4.8,0.294174
0.7,4.8,0.293874
0.8,4.8,0.293485
0.9,4.8,0.293089
1.,4.8,0.292663
1.1,4.8,0.292322
1.2,4.8,0.29206
1.3,4.8,0.292019
1.4,4.8,0.29219
1.5,4.8,0.292267
1.6,4.8,0.292207
1.7,4.8,0.292388
1.8,4.8,0.292683
1.9,4.8,0.292929
2.,4.8,0.293378
2.1,4.8,0.293776
2.2,4.8,0.294293
2.3,4.8,0.294551
2.4,4.8,0.294603
2.5,4.8,0.294718
2.6,4.8,0.294982
2.7,4.8,0.294997
2.8,4.8,0.295255
2.9,4.8,0.295673
3.,4.8,0.295949
3.1,4.8,0.296221
3.2,4.8,0.296399
3.3,4.8,0.296566
3.4,4.8,0.296962
3.5,4.8,0.297521
3.6,4.8,0.297973
3.7,4.8,0.297924
3.8,4.8,0.298439
3.9,4.8,0.299434
4.,4.8,0.299522
4.1,4.8,0.299871
4.2,4.8,0.300271
4.3,4.8,0.300436
4.4,4.8,0.300589
4.5,4.8,0.301258
4.6,4.8,0.301851
4.7,4.8,0.302096
4.8,4.8,0.302149
4.8,4.7,0.302688
4.8,4.6,0.303488
4.8,4.5,0.304022
4.8,4.4,0.303856
4.8,4.3,0.303449
4.8,4.2,0.303602
4.8,4.1,0.303564
4.8,4.,0.305517
4.8,3.9,0.305477
4.8,3.8,0.307099
4.8,3.7,0.308195
4.8,3.6,0.308447
4.8,3.5,0.309558
4.8,3.4,0.310252
4.8,3.3,0.311425
4.8,3.2,0.312362
4.8,3.1,0.313579
4.8,3.,0.313584
4.8,2.9,0.315947
4.8,2.8,0.318532
4.8,2.7,0.320959
4.8,2.6,0.322731
4.8,2.5,0.325505
4.8,2.4,0.329505
4.8,2.3,0.334533
4.8,2.2,0.340703
4.8,2.1,0.347663
4.8,2.,0.354653
4.8,1.9,0.366858
4.8,1.8,0.375822
4.8,1.7,0.382927
4.8,1.6,0.389165
4.8,1.5,0.394266
4.8,1.4,0.401544
4.8,1.3,0.415124
4.8,1.2,0.434817
4.8,1.1,0.457135
4.8,1.,0.489807
4.8,0.9,0.517938
4.8,0.8,0.541205
4.8,0.7,0.559266
4.8,0.6,0.582795
4.8,0.5,0.606089
4.8,0.4,0.632728
4.8,0.3,0.666928
4.8,0.2,0.67018
4.8,0.1,0.803421
4.8,0.,0.832493
0.,4.9,0.297
0.1,4.9,0.296793
0.2,4.9,0.296359
0.3,4.9,0.295851
0.4,4.9,0.295377
0.5,4.9,0.294714
0.6,4.9,0.294194
0.7,4.9,0.293827
0.8,4.9,0.293454
0.9,4.9,0.29311
1.,4.9,0.292676
1.1,4.9,0.292278
1.2,4.9,0.292089
1.3,4.9,0.292055
1.4,4.9,0.292127
1.5,4.9,0.292351
1.6,4.9,0.292247
1.7,4.9,0.292425
1.8,4.9,0.29259
1.9,4.9,0.292861
2.,4.9,0.293269
2.1,4.9,0.293681
2.2,4.9,0.294108
2.3,4.9,0.29458
2.4,4.9,0.29469
2.5,4.9,0.294748
2.6,4.9,0.295003
2.7,4.9,0.295205
2.8,4.9,0.295146
2.9,4.9,0.295433
3.,4.9,0.295848
3.1,4.9,0.296123
3.2,4.9,0.296316
3.3,4.9,0.296381
3.4,4.9,0.296812
3.5,4.9,0.297199
3.6,4.9,0.297777
3.7,4.9,0.298002
3.8,4.9,0.29805
3.9,4.9,0.298731
4.,4.9,0.299588
4.1,4.9,0.299575
4.2,4.9,0.299951
4.3,4.9,0.300189
4.4,4.9,0.300384
4.5,4.9,0.300591
4.6,4.9,0.301173
4.7,4.9,0.301904
4.8,4.9,0.302353
4.9,4.9,0.302337
4.9,4.8,0.302739
4.9,4.7,0.303443
4.9,4.6,0.304221
4.9,4.5,0.303827
4.9,4.4,0.303613
4.9,4.3,0.303752
4.9,4.2,0.303238
4.9,4.1,0.305438
4.9,4.,0.305662
4.9,3.9,0.306559
4.9,3.8,0.307917
4.9,3.7,0.308641
4.9,3.6,0.309398
4.9,3.5,0.309974
4.9,3.4,0.311127
4.9,3.3,0.311687
4.9,3.2,0.313252
4.9,3.1,0.313987
4.9,3.,0.31467
4.9,2.9,0.317178
4.9,2.8,0.319631
4.9,2.7,0.321963
4.9,2.6,0.323673
4.9,2.5,0.326732
4.9,2.4,0.330521
4.9,2.3,0.336021
4.9,2.2,0.342418
4.9,2.1,0.349498
4.9,2.,0.356913
4.9,1.9,0.36921
4.9,1.8,0.378054
4.9,1.7,0.385238
4.9,1.6,0.39151
4.9,1.5,0.396503
4.9,1.4,0.403696
4.9,1.3,0.417374
4.9,1.2,0.437459
4.9,1.1,0.459945
4.9,1.,0.492178
4.9,0.9,0.519783
4.9,0.8,0.542527
4.9,0.7,0.56039
4.9,0.6,0.583611
4.9,0.5,0.606666
4.9,0.4,0.633089
4.9,0.3,0.667066
4.9,0.2,0.670174
4.9,0.1,0.803411
4.9,0.,0.832493
0.,5.,0.296969
0.1,5.,0.296787
0.2,5.,0.296433
0.3,5.,0.295945
0.4,5.,0.29548
0.5,5.,0.294845
0.6,5.,0.294303
0.7,5.,0.293847
0.8,5.,0.293483
0.9,5.,0.293098
1.,5.,0.292699
1.1,5.,0.292301
1.2,5.,0.292134
1.3,5.,0.29211
1.4,5.,0.292124
1.5,5.,0.292395
1.6,5.,0.292377
1.7,5.,0.292417
1.8,5.,0.29256
1.9,5.,0.292879
2.,5.,0.293071
2.1,5.,0.293529
2.2,5.,0.293946
2.3,5.,0.294464
2.4,5.,0.294735
2.5,5.,0.294719
2.6,5.,0.294869
2.7,5.,0.295159
2.8,5.,0.295264
2.9,5.,0.295357
3.,5.,0.295638
3.1,5.,0.295969
3.2,5.,0.296207
3.3,5.,0.296416
3.4,5.,0.296538
3.5,5.,0.29696
3.6,5.,0.297427
3.7,5.,0.298074
3.8,5.,0.298072
3.9,5.,0.298129
4.,5.,0.298956
4.1,5.,0.299663
4.2,5.,0.299663
4.3,5.,0.300053
4.4,5.,0.300213
4.5,5.,0.300503
4.6,5.,0.300831
4.7,5.,0.301185
4.8,5.,0.301833
4.9,5.,0.302371
5.,5.,0.302328
5.,4.9,0.302942
5.,4.8,0.303544
5.,4.7,0.304166
5.,4.6,0.304146
5.,4.5,0.303585
5.,4.4,0.303984
5.,4.3,0.303029
5.,4.2,0.305437
5.,4.1,0.305531
5.,4.,0.306445
5.,3.9,0.307528
5.,3.8,0.308692
5.,3.7,0.309204
5.,3.6,0.30969
5.,3.5,0.31066
5.,3.4,0.311589
5.,3.3,0.312813
5.,3.2,0.313843
5.,3.1,0.314407
5.,3.,0.315384
5.,2.9,0.318086
5.,2.8,0.32099
5.,2.7,0.32294
5.,2.6,0.324789
5.,2.5,0.327791
5.,2.4,0.331952
5.,2.3,0.337527
5.,2.2,0.34416
5.,2.1,0.351339
5.,2.,0.359202
5.,1.9,0.37153
5.,1.8,0.380281
5.,1.7,0.38755
5.,1.6,0.393829
5.,1.5,0.398704
5.,1.4,0.405815
5.,1.3,0.419588
5.,1.2,0.440046
5.,1.1,0.462676
5.,1.,0.494464
5.,0.9,0.521559
5.,0.8,0.543786
5.,0.7,0.561457
5.,0.6,0.58438
5.,0.5,0.607208
5.,0.4,0.633427
5.,0.3,0.667195
5.,0.2,0.670168
5.,0.1,0.803402
5.,0.,0.832493
