"L=11;{hx,hz,J}={1.,0.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{0.9999999999999685, 0, 0, 0}","{0, 0.999999999999986, 0, 0}","{0, 0, 0.999999999999986, 0}","{0, 0, 0, 1.0000000000000036}"
"{0.511709307776727, 0.017978544881998536 + 0.02663784631591288*I, 0.017978544881998536 - 0.02663784631591288*I, 0.47058142905507316}","{0.06145324098310398 + 0.009822510905799064*I, 0.010157770125663587 + 0.015402761170967512*I, 0.03456254084797427 + 0.0006454425100886124*I, 0.004345406484904592 + 0.00699217162676212*I}","{0.06145324098310398 - 0.009822510905799064*I, 0.03456254084797427 - 0.0006454425100886124*I, 0.010157770125663587 - 0.015402761170967512*I, 0.004345406484904592 - 0.00699217162676212*I}","{0.4882906922232576, -0.01797854488200681 - 0.026637846315925265*I, -0.01797854488200681 + 0.026637846315925265*I, 0.5294185709449326}"
"{0.5104484331963562, 0.0160733204598622 + 0.023893024332941472*I, 0.0160733204598622 - 0.023893024332941472*I, 0.4698213432156602}","{0.061279407952413295 + 0.0027229188112531852*I, 0.008901997763480102 + 0.020638543343270598*I, 0.0388016812879994 + 0.0010523086416044675*I, 0.007677334026378838 + 0.0003744977726082453*I}","{0.061279407952413295 - 0.0027229188112531852*I, 0.0388016812879994 - 0.0010523086416044675*I, 0.008901997763480102 - 0.020638543343270598*I, 0.007677334026378838 - 0.0003744977726082453*I}","{0.4895515668036311, -0.016073320459875525 - 0.023893024332957015*I, -0.016073320459875525 + 0.023893024332957015*I, 0.530178656784339}"
"{0.510618087472266, 0.013731826105917302 + 0.0207736093575787*I, 0.013731826105917302 - 0.0207736093575787*I, 0.47049441165263917}","{0.05993896201400113 - 0.004346471092757212*I, 0.010578714847939728 + 0.023782785654745616*I, 0.0425204987375154 + 0.0008212776867910377*I, 0.009287195292022658 - 0.007174393334488959*I}","{0.05993896201400113 + 0.004346471092757212*I, 0.0425204987375154 - 0.0008212776867910377*I, 0.010578714847939728 - 0.023782785654745616*I, 0.009287195292022658 + 0.007174393334488959*I}","{0.48938191252772417, -0.013731826105932423 - 0.020773609357595053*I, -0.013731826105932423 + 0.020773609357595053*I, 0.5295055883473527}"
"{0.5121320465006958, 0.01126998830617586 + 0.017603113130405162*I, 0.01126998830617586 - 0.017603113130405162*I, 0.47267953230119275}","{0.057459145186748585 - 0.010595219831051748*I, 0.014404967854332477 + 0.0241101609457688*I, 0.04544747044365562 - 0.00009812190735517326*I, 0.008680212455218895 - 0.014546822258873503*I}","{0.057459145186748585 + 0.010595219831051748*I, 0.04544747044365562 + 0.00009812190735517326*I, 0.014404967854332477 - 0.0241101609457688*I, 0.008680212455218895 + 0.014546822258873503*I}","{0.4878679534992958, -0.011269988306189258 - 0.017603113130420456*I, -0.011269988306189258 + 0.017603113130420456*I, 0.5273204676987933}"
"{0.51475622114098, 0.009053939264603614 + 0.01463442087063185*I, 0.009053939264603614 - 0.01463442087063185*I, 0.47622150609613534}","{0.05404476402000813 - 0.01535186103459238*I, 0.019283913645398963 + 0.021414531014463244*I, 0.047352330547263455 - 0.0017081571323269117*I, 0.00582623713604694 - 0.02055030389013121*I}","{0.05404476402000813 + 0.01535186103459238*I, 0.047352330547263455 + 0.0017081571323269117*I, 0.019283913645398963 - 0.021414531014463244*I, 0.00582623713604694 + 0.02055030389013121*I}","{0.48524377885901243, -0.009053939264613103 - 0.014634420870645367*I, -0.009053939264613103 + 0.014634420870645367*I, 0.523778493903847}"
"{0.5181421221079672, 0.007438558992891534 + 0.012025031331001046*I, 0.007438558992891534 - 0.012025031331001046*I, 0.4807389343330102}","{0.05007319933643753 - 0.018158035472856583*I, 0.023990142617529252 + 0.016046345505658487*I, 0.048013789273306746 - 0.003919388146393681*I, 0.0011781982469769824 - 0.02415615826323772*I}","{0.05007319933643753 + 0.018158035472856583*I, 0.048013789273306746 + 0.003919388146393681*I, 0.023990142617529252 - 0.016046345505658487*I, 0.0011781982469769824 + 0.02415615826323772*I}","{0.48185787789202655, -0.007438558992896057 - 0.012025031331012327*I, -0.007438558992896057 + 0.012025031331012327*I, 0.5192610656669714}"
"{0.5218769257059401, 0.006702469297846148 + 0.009834078107720301*I, 0.006702469297846148 - 0.009834078107720301*I, 0.48568005550676}","{0.04604284405510696 - 0.018837006699576865*I, 0.027388942128096862 + 0.00885664572757823*I, 0.0472280260929049 - 0.006509720567152914*I, -0.004417851585406496 - 0.024721515858396576*I}","{0.04604284405510696 + 0.018837006699576865*I, 0.0472280260929049 + 0.006509720567152914*I, 0.027388942128096862 - 0.00885664572757823*I, -0.004417851585406496 + 0.024721515858396576*I}","{0.47812307429405665, -0.006702469297845008 - 0.009834078107729623*I, -0.006702469297845008 + 0.009834078107729623*I, 0.5143199444932254}"
"{0.5255431457209148, 0.006990527025100914 + 0.00803835052304154*I, 0.006990527025100914 - 0.00803835052304154*I, 0.49041620565279165}","{0.04248544617980799 - 0.017518816707957793*I, 0.028662264985254995 + 0.0010449332989079223*I, 0.04487161312776182 - 0.009110597128993779*I, -0.009900503323880365 - 0.02213634951604238*I}","{0.04248544617980799 + 0.017518816707957793*I, 0.04487161312776182 + 0.009110597128993779*I, 0.028662264985254995 - 0.0010449332989079223*I, -0.009900503323880365 + 0.02213634951604238*I}","{0.47445685427908596, -0.006990527025092947 - 0.00803835052304953*I, -0.006990527025092947 + 0.00803835052304953*I, 0.509583794347201}"
"{0.5287781638054064, 0.008276619018223984 + 0.0065609278314525555*I, 0.008276619018223984 - 0.0065609278314525555*I, 0.49435411025687964}","{0.03986562294013776 - 0.014613235837794046*I, 0.027487971564294375 - 0.006070573759491551*I, 0.040995000242307025 - 0.011242189755149354*I, -0.01422395092612609 - 0.01686047945298113*I}","{0.03986562294013776 + 0.014613235837794046*I, 0.040995000242307025 + 0.011242189755149354*I, 0.027487971564294375 + 0.006070573759491551*I, -0.01422395092612609 + 0.01686047945298113*I}","{0.47122183619459646, -0.00827661901820884 - 0.006560927831459119*I, -0.00827661901820884 + 0.006560927831459119*I, 0.5056458897431191}"
"{0.5313233164081649, 0.010357779517032243 + 0.005304032560231122*I, 0.010357779517032243 - 0.005304032560231122*I, 0.4970432666497325}","{0.03849302643336107 - 0.010733988003430828*I, 0.024112286362993958 - 0.0113146194164389*I, 0.035895963713701746 - 0.012402445414584809*I, -0.016592974688399858 - 0.009837605317400154*I}","{0.03849302643336107 + 0.010733988003430828*I, 0.035895963713701746 + 0.012402445414584809*I, 0.024112286362993958 + 0.0113146194164389*I, -0.016592974688399858 + 0.009837605317400154*I}","{0.46867668359183573, -0.010357779517012503 - 0.005304032560234298*I, -0.010357779517012503 + 0.005304032560234298*I, 0.5029567333502685}"
"{0.5330541022723212, 0.01288434061520952 + 0.0041779229009872385*I, 0.01288434061520952 - 0.0041779229009872385*I, 0.49825491016122925}","{0.038465792927773204 - 0.006588899591339687*I, 0.019279899514157577 - 0.013885748296022585*I, 0.030123956368077413 - 0.012190040853193619*I, -0.016646068040730447 - 0.0023022459835036345*I}","{0.038465792927773204 + 0.006588899591339687*I, 0.030123956368077413 + 0.012190040853193619*I, 0.019279899514157577 + 0.013885748296022585*I, -0.016646068040730447 + 0.0023022459835036345*I}","{0.4669458977276716, -0.012884340615189612 - 0.0041779229009846364*I, -0.012884340615189612 + 0.0041779229009846364*I, 0.5017450898387714}"
"{0.5339867682320873, 0.015421506997861295 + 0.0031199338135960994*I, 0.015421506997861295 - 0.0031199338135960994*I, 0.4980150836589764}","{0.03965342920812671 - 0.002857373484058319*I, 0.014032738903494543 - 0.013497941932082997*I, 0.024395657700845376 - 0.010421898985223815*I, -0.014539778813750822 + 0.004477135809073572*I}","{0.03965342920812671 + 0.002857373484058319*I, 0.024395657700845376 + 0.010421898985223815*I, 0.014032738903494543 + 0.013497941932082997*I, -0.014539778813750822 - 0.004477135809073572*I}","{0.4660132317678948, -0.015421506997845452 - 0.003119933813588099*I, -0.015421506997845452 + 0.003119933813588099*I, 0.5019849163410225}"
"{0.5342610316322378, 0.017528792017661828 + 0.002101254679026665*I, 0.017528792017661828 - 0.002101254679026665*I, 0.4965848654486492}","{0.041718174241077974 - 0.0000779066115609529*I, 0.009435006386795394 - 0.010399751925509543*I, 0.019442458223564118 - 0.007203222005963794*I, -0.010910749338204148 + 0.009459203111209341*I}","{0.041718174241077974 + 0.0000779066115609529*I, 0.019442458223564118 + 0.007203222005963794*I, 0.009435006386795394 + 0.010399751925509543*I, -0.010910749338204148 - 0.009459203111209341*I}","{0.4657389683677351, -0.01752879201765297 - 0.002101254679016*I, -0.01752879201765297 + 0.002101254679016*I, 0.5034151345513462}"
"{0.5341029656670759, 0.018838603496829327 + 0.001122569902055566*I, 0.018838603496829327 - 0.001122569902055566*I, 0.4943930515187841}","{0.04416815251381437 + 0.001435072480395417*I, 0.006308119067934015 - 0.005272545585517064*I, 0.015841050948519193 - 0.002924025824797092*I, -0.0067212562876891166 + 0.01203488410169543*I}","{0.04416815251381437 - 0.001435072480395417*I, 0.015841050948519193 + 0.002924025824797092*I, 0.006308119067934015 + 0.005272545585517064*I, -0.0067212562876891166 - 0.01203488410169543*I}","{0.465897034332892, -0.01883860349682804 - 0.0011225699020447465*I, -0.01883860349682804 + 0.0011225699020447465*I, 0.5056069484812058}"
"{0.5337752949432053, 0.01911580409356226 + 0.00020243436755961776*I, 0.01911580409356226 - 0.00020243436755961776*I, 0.49193744543497586}","{0.046432833741413694 + 0.001632528521385109*I, 0.005055661374346229 + 0.000958182022277041*I, 0.013885484239086147 + 0.0018171888125659906*I, -0.0030213749109123146 + 0.012130129596261429*I}","{0.046432833741413694 - 0.001632528521385109*I, 0.013885484239086147 - 0.0018171888125659906*I, 0.005055661374346229 - 0.000958182022277041*I, -0.0030213749109123146 - 0.012130129596261429*I}","{0.4662247050567632, -0.01911580409356679 - 0.00020243436754925626*I, -0.01911580409356679 + 0.00020243436754925626*I, 0.508062554565007}"
"{0.5335240277723391, 0.01828601555126711 - 0.0006362329288809344*I, 0.01828601555126711 + 0.0006362329288809344*I, 0.4896779950617467}","{0.04795037787820979 + 0.0007261412353436161*I, 0.005627900269090127 + 0.007342931280466822*I, 0.01354209696162622 + 0.006337409641471247*I, -0.0006828759176199734 + 0.010183111806729862*I}","{0.04795037787820979 - 0.0007261412353436161*I, 0.01354209696162622 - 0.006337409641471247*I, 0.005627900269090127 - 0.007342931280466822*I, -0.0006828759176199734 - 0.010183111806729862*I}","{0.466475972227633, -0.018286015551274425 + 0.0006362329288912821*I, -0.018286015551274425 - 0.0006362329288912821*I, 0.5103220049382293}"
"{0.533530363399753, 0.016429722634984545 - 0.0013761029935821477*I, 0.016429722634984545 + 0.0013761029935821477*I, 0.48794682684414936}","{0.04825681919147938 - 0.0008585620679196191*I, 0.007627678314126906 + 0.01309780586568992*I, 0.01449656022971902 + 0.01000292208845767*I, -0.0001738910025514957 + 0.00700157298403697*I}","{0.04825681919147938 + 0.0008585620679196191*I, 0.01449656022971902 - 0.01000292208845767*I, 0.007627678314126906 - 0.01309780586568992*I, -0.0001738910025514957 - 0.00700157298403697*I}","{0.46646963660022367, -0.01642972263499149 + 0.001376102993593524*I, -0.01642972263499149 - 0.001376102993593524*I, 0.5120531731558207}"
"{0.5338754310897242, 0.01374879722914284 - 0.002007966195065653*I, 0.01374879722914284 + 0.002007966195065653*I, 0.48689601938257876}","{0.047068076791109054 - 0.0025617784017166858*I, 0.010509183249371865 + 0.017713149996784895*I, 0.01626819636524498 + 0.012337317410728743*I, -0.0014424694488281054 + 0.0035365173298006125*I}","{0.047068076791109054 + 0.0025617784017166858*I, 0.01626819636524498 - 0.012337317410728743*I, 0.010509183249371865 - 0.017713149996784895*I, -0.0014424694488281054 - 0.0035365173298006125*I}","{0.46612456891025644, -0.013748797229145876 + 0.002007966195078238*I, -0.013748797229145876 - 0.002007966195078238*I, 0.513103980617388}"
"{0.5345232284461541, 0.010518743576244882 - 0.0025249993565042896*I, 0.010518743576244882 + 0.0025249993565042896*I, 0.48649403657459606}","{0.0443458169189147 - 0.003789823045485775*I, 0.013786568757495976 + 0.02096031727374882*I, 0.018344219827165192 + 0.013080999121037617*I, -0.003953315509375164 + 0.0006335976857476337*I}","{0.0443458169189147 + 0.003789823045485775*I, 0.018344219827165192 - 0.013080999121037617*I, 0.013786568757495976 - 0.02096031727374882*I, -0.003953315509375164 - 0.0006335976857476337*I}","{0.46547677155383094, -0.010518743576241338 + 0.0025249993565161985*I, -0.010518743576241338 - 0.0025249993565161985*I, 0.513505963425372}"
"{0.5353247158280166, 0.007041519498325113 - 0.002911617976926021*I, 0.007041519498325113 + 0.002911617976926021*I, 0.4865681401744033}","{0.04033545907586982 - 0.004024291742722886*I, 0.017167784899805614 + 0.022815620733835442*I, 0.020284609180207566 + 0.012196285602078192*I, -0.006875206206589498 - 0.0011665149167520367*I}","{0.04033545907586982 + 0.004024291742722886*I, 0.020284609180207566 - 0.012196285602078192*I, 0.017167784899805614 - 0.022815620733835442*I, -0.006875206206589498 + 0.0011665149167520367*I}","{0.4646752841719736, -0.0070415194983151005 + 0.0029116179769351075*I, -0.0070415194983151005 - 0.0029116179769351075*I, 0.5134318598255676}"
"{0.5360435751386515, 0.0036098909326205903 - 0.003132565059142471*I, 0.0036098909326205903 + 0.003132565059142471*I, 0.4868767466176478}","{0.035560071983469686 - 0.0029272190799258975*I, 0.02056562498716018 + 0.023353656096027894*I, 0.021767586931385235 + 0.009827258114633313*I, -0.009361327524557397 - 0.0017206429517672107*I}","{0.035560071983469686 + 0.0029272190799258975*I, 0.021767586931385235 - 0.009827258114633313*I, 0.02056562498716018 - 0.023353656096027894*I, -0.009361327524557397 + 0.0017206429517672107*I}","{0.46395642486134336, -0.003609890932607225 + 0.003132565059149579*I, -0.003609890932607225 - 0.003132565059149579*I, 0.5131232533823258}"
"{0.5364012923732169, 0.00048692746531056293 - 0.0031282790124097003*I, 0.00048692746531056293 + 0.0031282790124097003*I, 0.48718730461179727}","{0.03075314434660533 - 0.00042604391999146417*I, 0.023998132150578277 + 0.022669614932633496*I, 0.022576847030435422 + 0.006234127991149491*I, -0.010825743827323266 - 0.0012457698025001183*I}","{0.03075314434660533 + 0.00042604391999146417*I, 0.022576847030435422 - 0.006234127991149491*I, 0.023998132150578277 - 0.022669614932633496*I, -0.010825743827323266 + 0.0012457698025001183*I}","{0.46359870762677874, -0.00048692746529712186 + 0.0031282790124173288*I, -0.00048692746529712186 - 0.0031282790124173288*I, 0.5128126953881791}"
"{0.5361355036508741, -0.0021029937843135152 - 0.0028201170641301947*I, -0.0021029937843135152 + 0.0028201170641301947*I, 0.48733526303630825}","{0.02672379065320954 + 0.0032424586450924813*I, 0.027443335939581294 + 0.020865342942197183*I, 0.02255930751042712 + 0.0017268907040289688*I, -0.011117642150806344 - 0.00017472742377323412*I}","{0.02672379065320954 - 0.0032424586450924813*I, 0.02255930751042712 - 0.0017268907040289688*I, 0.027443335939581294 - 0.020865342942197183*I, -0.011117642150806344 + 0.00017472742377323412*I}","{0.46386449634911836, 0.0021029937843257546 + 0.002820117064138753*I, 0.0021029937843257546 - 0.002820117064138753*I, 0.5126647369636713}"
"{0.5350612203203634, -0.003979101996072199 - 0.002124893589232688*I, -0.003979101996072199 + 0.002124893589232688*I, 0.48724827438847074}","{0.02417223750874483 + 0.007550357021435745*I, 0.03072984524865457 + 0.018090727878877996*I, 0.02159275174579672 - 0.0033792960836991287*I, -0.01053480224714097 + 0.001035198533438054*I}","{0.02417223750874483 - 0.007550357021435745*I, 0.02159275174579672 + 0.0033792960836991287*I, 0.03072984524865457 - 0.018090727878877996*I, -0.01053480224714097 - 0.001035198533438054*I}","{0.4649387796796256, 0.003979101996082965 + 0.002124893589240698*I, 0.003979101996082965 - 0.002124893589240698*I, 0.5127517256115124}"
"{0.5331211579808983, -0.005011508067745977 - 0.000974645811110007*I, -0.005011508067745977 + 0.000974645811110007*I, 0.4869335049179423}","{0.023502734845477276 + 0.011769617165049224*I, 0.03351755088167583 + 0.014597671671047665*I, 0.019591955874091523 - 0.00877562490427668*I, -0.009681578696601202 + 0.0020682674375542016*I}","{0.023502734845477276 - 0.011769617165049224*I, 0.019591955874091523 + 0.00877562490427668*I, 0.03351755088167583 - 0.014597671671047665*I, -0.009681578696601202 - 0.0020682674375542016*I}","{0.4668788420190904, 0.005011508067755363 + 0.0009746458111169554*I, 0.005011508067755363 - 0.0009746458111169554*I, 0.513066495082042}"
"{0.5304112522840315, -0.005132800646647285 + 0.0006636993816636332*I, -0.005132800646647285 - 0.0006636993816636332*I, 0.4864392256153822}","{0.02469780004294271 + 0.01512520697431138*I, 0.03537079154285558 + 0.01075950734920977*I, 0.016556648534331305 - 0.014144078427620332*I, -0.009234924165668517 + 0.0028347795845492475*I}","{0.02469780004294271 - 0.01512520697431138*I, 0.016556648534331305 + 0.014144078427620332*I, 0.03537079154285558 - 0.01075950734920977*I, -0.009234924165668517 - 0.0028347795845492475*I}","{0.4695887477159589, 0.005132800646655366 - 0.0006636993816571527*I, 0.005132800646655366 + 0.0006636993816571527*I, 0.5135607743846018}"
"{0.5271721588801341, -0.0043508299362948815 + 0.002772930506992612*I, -0.0043508299362948815 - 0.002772930506992612*I, 0.48580964981804425}","{0.02730669975712735 + 0.01697439382101272*I, 0.035881835192997244 + 0.0070338751514695975*I, 0.0126386013613678 - 0.01913669341199401*I, -0.009709289332931637 + 0.0034542733352595422*I}","{0.02730669975712735 - 0.01697439382101272*I, 0.0126386013613678 + 0.01913669341199401*I, 0.035881835192997244 - 0.0070338751514695975*I, -0.009709289332931637 - 0.0034542733352595422*I}","{0.47282784111985676, 0.004350829936301334 - 0.002772930506986704*I, 0.004350829936301334 + 0.002772930506986704*I, 0.5141903501819385}"
